Date,Average_HDD
2022-12-29,11.618106995884773
2022-12-30,13.223868312757201
2022-12-31,6.490534979423868
2023-01-01,8.182377049180328
2023-01-02,10.074795081967213
2023-01-03,14.633606557377048
2023-01-04,12.848975409836067
2023-01-05,11.62295081967213
2023-01-06,12.27909836065574
2023-01-07,12.701639344262293
2023-01-08,13.71311475409836
2023-01-09,14.713729508196721
2023-01-10,15.64487704918033
2023-01-11,13.569672131147541
2023-01-12,12.57561475409836
2023-01-13,12.83688524590164
2023-01-14,13.638934426229508
2023-01-15,14.754713114754098
2023-01-16,16.813319672131147
2023-01-17,18.875409836065575
2023-01-18,21.059631147540983
2023-01-19,21.092622950819674
2023-01-20,21.316188524590164
2023-01-21,21.66844262295082
2023-01-22,20.315778688524592
2023-01-23,19.60532786885246
2023-01-24,19.477459016393443
2023-01-25,20.77704918032787
2023-01-26,21.14672131147541
2023-01-27,19.83872950819672
2023-01-28,20.688319672131147
2023-01-29,21.063729508196722
2023-01-30,17.935245901639345
2023-01-31,16.962090163934427
2023-02-01,15.9782340862423
2023-02-02,16.12135523613963
2023-02-03,14.296303901437373
2023-02-04,17.56344969199179
2023-02-05,19.978850102669405
2023-02-06,20.423819301848052
2023-02-07,22.455236139630387
2023-02-08,22.405544147843944
2023-02-09,21.9217659137577
2023-02-10,19.523203285420944
2023-02-11,16.463039014373717
2023-02-12,14.913347022587269
2023-02-13,15.918480492813142
2023-02-14,17.446817248459965
2023-02-15,18.171252566735117
2023-02-16,15.765092402464067
2023-02-17,10.971047227926077
2023-02-18,11.399383983572895
2023-02-19,13.557289527720739
2023-02-20,12.74147843942505
2023-02-21,12.431416837782342
2023-02-22,12.879260780287476
2023-02-23,12.987474332648873
2023-02-24,15.400205338809034
2023-02-25,18.490143737166324
2023-02-26,21.008418891170432
2023-02-27,20.89917864476386
2023-02-28,20.428747433264885
2023-03-01,19.6979035639413
2023-03-02,18.340461215932912
2023-03-03,18.70482180293501
2023-03-04,17.91823899371069
2023-03-05,18.275471698113208
2023-03-06,18.669811320754718
2023-03-07,17.7958071278826
2023-03-08,17.76561844863732
2023-03-09,14.864570230607965
2023-03-10,14.60901467505241
2023-03-11,19.38469601677149
2023-03-12,17.18574423480084
2023-03-13,9.250524109014675
2023-03-14,12.960377358490565
2023-03-15,18.24276729559748
2023-03-16,16.605450733752622
2023-03-17,11.555555555555555
2023-03-18,9.536477987421383
2023-03-19,10.471488469601676
2023-03-20,11.742976939203354
2023-03-21,11.009014675052411
2023-03-22,9.164150943396226
2023-03-23,8.30335429769392
2023-03-24,9.121174004192872
2023-03-25,11.987002096436058
2023-03-26,13.521383647798743
2023-03-27,17.52201257861635
2023-03-28,17.13710691823899
2023-03-29,12.347798742138364
2023-03-30,9.055974842767297
2023-03-31,10.574213836477986
2023-04-01,12.37962577962578
2023-04-02,15.398128898128897
2023-04-03,17.827858627858628
2023-04-04,18.490020790020793
2023-04-05,17.538045738045735
2023-04-06,15.225155925155926
2023-04-07,14.137837837837838
2023-04-08,14.197505197505198
2023-04-09,13.123284823284823
2023-04-10,10.545322245322245
2023-04-11,11.955301455301456
2023-04-12,12.698544698544698
2023-04-13,13.096257796257797
2023-04-14,13.372972972972972
2023-04-15,13.01018711018711
2023-04-16,12.114553014553014
2023-04-17,11.85176715176715
2023-04-18,11.928690228690229
2023-04-19,12.291891891891892
2023-04-20,13.733264033264035
2023-04-21,8.751351351351351
2023-04-22,4.6451143451143455
2023-04-23,7.3
2023-04-24,10.5016632016632
2023-04-25,13.616008316008319
2023-04-26,14.282952182952183
2023-04-27,12.180249480249481
2023-04-28,9.81018711018711
2023-04-29,9.192307692307692
2023-04-30,10.055925155925156
2023-05-01,9.113524590163934
2023-05-02,10.380737704918031
2023-05-03,10.982991803278688
2023-05-04,7.298155737704918
2023-05-05,4.959426229508196
2023-05-06,6.5772540983606556
2023-05-07,5.898360655737705
2023-05-08,6.635450819672131
2023-05-09,4.010040983606557
2023-05-10,6.869262295081967
2023-05-11,7.372745901639345
2023-05-12,5.529098360655738
2023-05-13,6.084426229508196
2023-05-14,6.313729508196722
2023-05-15,6.988319672131148
2023-05-16,9.947745901639344
2023-05-17,11.208606557377049
2023-05-18,10.215368852459017
2023-05-19,7.824180327868852
2023-05-20,4.058606557377049
2023-05-21,0.36290983606557375
2023-05-22,0.23647540983606558
2023-05-23,5.087704918032787
2023-05-24,9.487704918032787
2023-05-25,6.673155737704918
2023-05-26,5.109426229508196
2023-05-27,4.298975409836066
2023-05-28,1.9836065573770492
2023-05-29,2.7784836065573773
2023-05-30,3.602868852459017
2023-05-31,1.1090163934426231
2023-06-01,2.741443298969072
2023-06-02,4.724742268041237
2023-06-03,3.7329896907216495
2023-06-04,2.166391752577319
2023-06-05,1.0422680412371135
2023-06-06,1.3371134020618556
2023-06-07,0.7263917525773196
2023-06-08,0.3915463917525773
2023-06-09,0.15670103092783505
2023-06-10,0.07896907216494845
2023-06-11,0.0775257731958763
2023-06-12,0.13175257731958762
2023-06-13,0.3865979381443299
2023-06-14,0.6670103092783505
2023-06-15,0.36329896907216497
2023-06-16,0.8004123711340208
2023-06-17,0.177319587628866
2023-06-18,0.03216494845360825
2023-06-19,0.027835051546391754
2023-06-20,0.02309278350515464
2023-06-21,0.022268041237113404
2023-06-22,0.019175257731958766
2023-06-23,0.36597938144329895
2023-06-24,0.12226804123711339
2023-06-25,0.050721649484536085
2023-06-26,0.030309278350515462
2023-06-27,0.46515463917525773
2023-06-28,0.36226804123711337
2023-06-29,0.07030927835051547
2023-06-30,0.2923711340206186
2023-07-01,0.42378854625550666
2023-07-02,0.35330396475770925
2023-07-03,0.745374449339207
2023-07-04,0.6610132158590308
2023-07-05,0.9722466960352423
2023-07-06,0.3720264317180616
2023-07-07,0.033259911894273124
2023-07-08,0.02907488986784141
2023-07-09,0.025770925110132157
2023-07-10,0.02444933920704846
2023-07-11,0.02180616740088106
2023-07-12,0.06872246696035242
2023-07-13,0.15374449339207047
2023-07-14,0.06541850220264318
2023-07-15,0.02224669603524229
2023-07-16,0.05881057268722467
2023-07-17,0.09845814977973569
2023-07-18,0.09207048458149779
2023-07-19,0.28480176211453745
2023-07-20,0.4733480176211453
2023-07-21,1.1830396475770923
2023-07-22,0.8154185022026432
2023-07-23,0.10264317180616739
2023-07-24,0.1052863436123348
2023-07-25,2.2977973568281946
2023-07-26,4.887444933920705
2023-07-27,2.3581497797356827
2023-07-28,0.16365638766519824
2023-07-29,0.15991189427312774
2023-07-30,0.31079295154185027
2023-07-31,0.371806167400881
2023-08-01,0.485
2023-08-02,0.4822916666666667
2023-08-03,0.5900000000000001
2023-08-04,0.8997916666666667
2023-08-05,1.1060416666666666
2023-08-06,3.851875
2023-08-07,4.863333333333332
2023-08-08,3.6754166666666666
2023-08-09,2.96625
2023-08-10,1.0227083333333333
2023-08-11,0.039375
2023-08-12,0.025208333333333333
2023-08-13,0.03770833333333334
2023-08-14,0.021249999999999998
2023-08-15,0.02375
2023-08-16,0.034166666666666665
2023-08-17,0.03895833333333333
2023-08-18,0.0275
2023-08-19,0.022291666666666664
2023-08-20,0.019375
2023-08-21,0.01875
2023-08-22,0.019583333333333335
2023-08-23,0.033124999999999995
2023-08-24,0.017291666666666667
2023-08-25,0.02354166666666667
2023-08-26,0.20854166666666665
2023-08-27,1.9422916666666665
2023-08-28,4.648749999999999
2023-08-29,5.104375000000001
2023-08-30,4.1260416666666675
2023-08-31,5.478333333333334
2023-09-01,2.1702702702702705
2023-09-02,0.37733887733887733
2023-09-03,0.3696465696465696
2023-09-04,0.1638253638253638
2023-09-05,0.05883575883575884
2023-09-06,0.01496881496881497
2023-09-07,0.016632016632016633
2023-09-08,0.018503118503118504
2023-09-09,0.021413721413721415
2023-09-10,0.022245322245322243
2023-09-11,0.023700623700623702
2023-09-12,0.02494802494802495
2023-09-13,0.6108108108108108
2023-09-14,4.111226611226611
2023-09-15,1.9494802494802492
2023-09-16,0.14802494802494806
2023-09-17,0.02848232848232848
2023-09-18,0.07234927234927234
2023-09-19,0.7382536382536383
2023-09-20,0.3956340956340957
2023-09-21,0.1941787941787942
2023-09-22,4.1713097713097715
2023-09-23,7.484199584199583
2023-09-24,7.755301455301455
2023-09-25,6.252598752598753
2023-09-26,3.4792099792099793
2023-09-27,1.0162162162162163
2023-09-28,0.3713097713097713
2023-09-29,0.11871101871101872
2023-09-30,4.983367983367984
2023-10-01,3.163807531380753
2023-10-02,0.7665271966527196
2023-10-03,0.7705020920502093
2023-10-04,7.539330543933055
2023-10-05,8.015271966527196
2023-10-06,6.174267782426778
2023-10-07,4.489748953974895
2023-10-08,5.3686192468619245
2023-10-09,4.587029288702929
2023-10-10,2.2968619246861923
2023-10-11,0.7910041841004185
2023-10-12,2.955020920502092
2023-10-13,0.36171548117154806
2023-10-14,6.603347280334727
2023-10-15,13.417782426778244
2023-10-16,14.607740585774058
2023-10-17,14.36569037656904
2023-10-18,13.19937238493724
2023-10-19,9.443305439330544
2023-10-20,9.302510460251046
2023-10-21,7.970502092050208
2023-10-22,9.123012552301256
2023-10-23,10.113807531380754
2023-10-24,9.31213389121339
2023-10-25,10.043723849372384
2023-10-26,10.079288702928869
2023-10-27,10.791213389121339
2023-10-28,10.139958158995816
2023-10-29,8.136820083682007
2023-10-30,8.30355648535565
2023-10-31,10.145606694560668
2023-11-01,9.842561983471075
2023-11-02,10.475619834710745
2023-11-03,12.490289256198349
2023-11-04,12.597727272727273
2023-11-05,10.68512396694215
2023-11-06,10.701446280991735
2023-11-07,12.019214876033057
2023-11-08,12.607644628099175
2023-11-09,12.59586776859504
2023-11-10,13.183264462809918
2023-11-11,14.670661157024794
2023-11-12,15.240289256198347
2023-11-13,12.277892561983471
2023-11-14,10.118388429752066
2023-11-15,11.87603305785124
2023-11-16,14.032231404958678
2023-11-17,16.106198347107437
2023-11-18,16.16735537190083
2023-11-19,10.81590909090909
2023-11-20,11.168801652892563
2023-11-21,14.298347107438016
2023-11-22,18.91549586776859
2023-11-23,14.70805785123967
2023-11-24,16.145454545454545
2023-11-25,18.62871900826446
2023-11-26,18.913636363636364
2023-11-27,18.691322314049586
2023-11-28,20.777272727272724
2023-11-29,21.173553719008265
2023-11-30,21.600619834710745
2023-12-01,21.884631147540986
2023-12-02,23.120286885245903
2023-12-03,23.51311475409836
2023-12-04,23.162499999999998
2023-12-05,19.474999999999998
2023-12-06,18.960040983606557
2023-12-07,19.915778688524593
2023-12-08,19.34795081967213
2023-12-09,16.26127049180328
2023-12-10,13.568442622950819
2023-12-11,12.41577868852459
2023-12-12,13.848360655737705
2023-12-13,14.155327868852458
2023-12-14,16.156352459016393
2023-12-15,16.162295081967216
2023-12-16,15.040983606557377
2023-12-17,15.513524590163936
2023-12-18,16.24979508196721
2023-12-19,15.838729508196721
2023-12-20,15.371311475409838
2023-12-21,13.459836065573771
2023-12-22,15.195901639344264
2023-12-23,14.79856557377049
2023-12-24,11.713729508196723
2023-12-25,11.055122950819671
2023-12-26,12.68217213114754
2023-12-27,15.41762295081967
2023-12-28,12.545286885245902
2023-12-29,11.807786885245903
2023-12-30,13.587909836065574
2023-12-31,14.581762295081967
2024-01-01,14.498762886597937
2024-01-02,13.866185567010309
2024-01-03,11.71340206185567
2024-01-04,14.971546391752579
2024-01-05,16.470309278350516
2024-01-06,17.996288659793816
2024-01-07,21.143092783505153
2024-01-08,24.664123711340206
2024-01-09,26.322680412371135
2024-01-10,25.407628865979383
2024-01-11,24.04350515463917
2024-01-12,22.077319587628867
2024-01-13,20.745567010309284
2024-01-14,20.81958762886598
2024-01-15,20.71463917525773
2024-01-16,22.188041237113403
2024-01-17,21.58556701030928
2024-01-18,20.808659793814435
2024-01-19,22.549278350515465
2024-01-20,23.150309278350516
2024-01-21,21.257731958762886
2024-01-22,14.543917525773196
2024-01-23,14.56061855670103
2024-01-24,10.978556701030929
2024-01-25,13.79319587628866
2024-01-26,13.65298969072165
2024-01-27,17.410103092783505
2024-01-28,17.877113402061855
2024-01-29,16.000618556701035
2024-01-30,15.153195876288658
2024-01-31,14.93216494845361
2024-02-01,14.63312757201646
2024-02-02,14.758024691358026
2024-02-03,12.435390946502059
2024-02-04,12.397325102880659
2024-02-05,11.854938271604938
2024-02-06,12.744650205761316
2024-02-07,14.93888888888889
2024-02-08,15.387037037037038
2024-02-09,12.537037037037036
2024-02-10,11.979423868312757
2024-02-11,13.478189300411522
2024-02-12,14.06625514403292
2024-02-13,15.493209876543212
2024-02-14,12.969341563786006
2024-02-15,9.808024691358025
2024-02-16,9.366666666666664
2024-02-17,11.725720164609054
2024-02-18,13.025720164609053
2024-02-19,12.51954732510288
2024-02-20,13.306172839506171
2024-02-21,12.534156378600823
2024-02-22,11.148971193415637
2024-02-23,14.573251028806585
2024-02-24,16.03786008230453
2024-02-25,15.470987654320988
2024-02-26,15.026543209876545
2024-02-27,15.451646090534979
2024-02-28,16.305144032921813
2024-02-29,15.276543209876543
