Date,Order,Unnamed: 2,Year,Month,Day,NGD,LDZ,GTP,IND,HDD,HDD-1,Rus,Workday,War,FR nuclear,DE wind,DE solar,THE price,DE IND index,EU storage,EU LNG,UK NL production,Norway sendout,African TAP,Is_Weekend_or_Holiday
2015/4/1,1096,14,2015,4,1,304.604031,164.7108984,13.89697377,125.9961588,16.76363636,13.47825203,343.3818224,1,0,47844.0,8125.0,4113.0,22.7,100.1,27.48,1440.1,,,21.8483,0
2015/4/2,1097,14,2015,4,2,300.529477,162.5985437,11.9347745,125.9961588,16.94383838,16.76363636,348.9351915,1,0,47508.0,15031.0,3403.6,21.8,99.38834803,27.29,1398.0,,,23.3623,0
2015/4/3,1098,14,2015,4,3,265.5214222,128.810388,10.71487544,125.9961588,16.00424242,16.94383838,349.4063743,0,0,45273.0,3685.0,5842.9,21.8,99.3905281,27.2,1134.3,,,23.4179,1
2015/4/4,1099,14,2015,4,4,258.2083362,119.8638613,12.34831605,125.9961588,16.79353535,16.00424242,348.3734447,0,0,45607.0,4612.0,4035.4,21.8,99.39272369,27.16,970.6,,,21.2342,1
2015/4/5,1100,14,2015,4,5,245.5808765,108.4739528,11.11076484,125.9961588,16.88282828,16.79353535,349.0553774,0,0,44326.0,3410.0,6307.9,21.8,99.39493477,27.14,982.5,,,23.0418,1
2015/4/6,1101,15,2015,4,6,250.0734514,112.5045792,11.57271332,125.9961588,16.71434343,16.88282828,354.7598637,0,0,45702.0,1982.0,4648.7,21.8,99.39716129,27.11,962.5,,,23.1822,1
2015/4/7,1102,15,2015,4,7,272.3675898,133.5046108,12.86682016,125.9961588,15.37818182,16.71434343,358.267615,1,0,45755.0,7604.0,6658.1,22.5,99.3994032,26.97,1000.4,,,23.4743,0
2015/4/8,1103,15,2015,4,8,250.1109962,111.1095702,13.00526721,125.9961588,13.04282828,15.37818182,352.4579563,1,0,45855.0,842.0,5242.6,22.05,99.40166047,26.86,1196.2,,,23.2744,0
2015/4/9,1104,15,2015,4,9,230.3484059,92.28165418,12.07059293,125.9961588,10.75474747,13.04282828,350.9176217,1,0,46011.0,1008.0,7310.3,22.25,99.40393306,26.85,1200.6,,,23.3563,0
2015/4/10,1105,15,2015,4,10,182.8219327,46.39125016,10.4345237,125.9961588,8.223030303,10.75474747,344.8585769,1,0,42351.0,6989.0,7530.8,22.75,99.40622091,26.87,1269.1,,,23.4612,0
2015/4/11,1106,15,2015,4,11,171.813364,38.37784498,7.43936023,125.9961588,8.236363636,8.223030303,328.4141148,0,0,42366.0,17882.0,4702.0,22.75,99.40852399,26.93,1067.1,,,22.811,1
2015/4/12,1107,15,2015,4,12,183.4526937,49.34742415,8.10911071,125.9961588,9.739191919,8.236363636,324.7335382,0,0,41217.0,24447.0,6630.5,22.75,99.41084225,27.0,1112.6,,,21.225,1
2015/4/13,1108,16,2015,4,13,195.8650123,59.91714544,9.95170807,125.9961588,10.79070707,9.739191919,320.8733104,1,0,43259.0,5037.0,6039.9,22.475,99.41317565,27.01,1079.9,,,23.1996,0
2015/4/14,1109,16,2015,4,14,195.1027335,58.82537997,10.28119466,125.9961588,9.705252525,10.79070707,326.1500882,1,0,42618.0,10602.0,7008.0,21.95,99.41552414,27.08,1111.3,,,23.7698,0
2015/4/15,1110,16,2015,4,15,161.0663524,25.1380383,9.93215523,125.9961588,3.56020202,9.705252525,322.8591816,1,0,43304.0,10347.0,8073.7,22.2,99.41788769,27.19,1071.3,,,23.7227,0
2015/4/16,1111,16,2015,4,16,173.2918681,37.91014389,9.3855654,125.9961588,7.132929293,3.56020202,332.98645,1,0,42144.0,5284.0,6138.4,22.15,99.42026625,27.3,1354.7,,,23.7417,0
2015/4/17,1112,16,2015,4,17,189.3039392,53.02027701,10.28750333,125.9961588,11.68626263,7.132929293,289.7072397,1,0,43102.0,8210.0,4347.2,21.95,99.42265978,27.4,1501.0,,,23.5447,0
2015/4/18,1113,16,2015,4,18,196.9722341,64.71320159,6.26287373,125.9961588,13.91656566,11.68626263,339.1148878,0,0,41973.0,3901.0,7078.4,21.95,99.42506823,27.53,1246.2,,,21.2579,1
2015/4/19,1114,16,2015,4,19,199.246633,65.00930596,8.24116821,125.9961588,12.4040404,13.91656566,344.0895504,0,0,40993.0,4290.0,8286.7,21.95,99.42749156,27.65,1238.6,,,20.9461,1
2015/4/20,1115,17,2015,4,20,184.2695392,45.98843413,12.28494625,125.9961588,10.08646465,12.4040404,340.5933372,1,0,41838.0,5140.0,8562.4,21.675,99.42992973,27.74,1341.2,,,23.1505,0
2015/4/21,1116,17,2015,4,21,171.6987992,33.42564067,12.27699975,125.9961588,8.390909091,10.08646465,350.1141938,1,0,42554.0,11479.0,8624.6,21.55,99.4323827,27.85,1276.4,,,23.3123,0
2015/4/22,1117,17,2015,4,22,188.4804439,50.03407988,12.45020515,125.9961588,11.40383838,8.390909091,359.768348,1,0,43793.0,3045.0,6670.6,21.7,99.43485042,27.96,1267.2,,,23.2948,0
2015/4/23,1118,17,2015,4,23,194.5381782,56.23561958,12.30639978,125.9961588,11.61676768,11.40383838,366.3633059,1,0,44889.0,1909.0,7330.6,21.3,99.43733284,28.07,1272.9,,,23.2027,0
2015/4/24,1119,17,2015,4,24,174.1443653,36.75826269,11.38994381,125.9961588,8.853535354,11.61676768,346.50816,1,0,42719.0,3136.0,8315.4,21.55,99.43982993,28.21,1190.3,,,22.2327,0
2015/4/25,1120,17,2015,4,25,158.8665981,24.20707534,8.66336397,125.9961588,7.613737374,8.853535354,339.6578333,0,0,41619.0,5850.0,3935.0,21.55,99.44234165,28.41,1155.9,,,19.459,1
2015/4/26,1121,17,2015,4,26,148.9003085,13.10734784,9.79680186,125.9961588,6.594949495,7.613737374,339.3648857,0,0,43268.0,1539.0,5367.4,21.55,99.44486794,28.62,1381.7,,,19.6478,1
2015/4/27,1122,18,2015,4,27,184.063876,45.96238613,12.10533107,125.9961588,8.883434343,6.594949495,336.4325413,1,0,43077.0,6096.0,4808.1,21.6,99.44740877,28.7,1681.6,,,22.4303,0
2015/4/28,1123,18,2015,4,28,213.4991573,75.74486676,11.75813167,125.9961588,13.39939394,8.883434343,333.5462221,1,0,44315.0,8171.0,4448.1,21.175,99.44996409,28.77,1641.9,,,21.6118,0
2015/4/29,1124,18,2015,4,29,215.2936179,78.6945221,10.60293694,125.9961588,12.0379798,13.39939394,339.1060985,1,0,43749.0,9392.0,7863.3,21.45,99.45253387,28.83,1697.4,,,20.2226,0
2015/4/30,1125,18,2015,4,30,196.5043616,58.96347405,11.5447287,125.9961588,10.97939394,12.0379798,364.0568898,1,0,43012.0,3104.0,5484.3,20.7,99.45511805,28.96,1710.4,,,19.7193,0
2015/5/1,1126,18,2015,5,1,180.9614669,61.68559429,9.48003372,109.7958389,12.12787879,10.97939394,369.3030819,0,0,42756.0,10837.0,4303.3,20.7,100.3,29.3,1451.5,,,22.7511,1
2015/5/2,1127,18,2015,5,2,179.8776174,61.08447955,8.99729897,109.7958389,10.99434343,12.12787879,370.6197279,0,0,41365.0,3306.0,5983.1,20.7,99.46032946,29.59,1256.4,,,23.1911,1
2015/5/3,1128,18,2015,5,3,162.6955491,45.77687549,7.12283473,109.7958389,7.831313131,10.99434343,370.5820106,0,0,39354.0,12900.0,3691.4,20.7,99.4629566,29.91,1196.8,,,23.1981,1
2015/5/4,1129,19,2015,5,4,156.4126135,38.42005012,8.19672442,109.7958389,1.272525253,7.831313131,369.9320965,1,0,40164.0,10791.0,5766.8,20.35,99.46559798,30.19,1392.2,,,23.2479,0
2015/5/5,1130,19,2015,5,5,145.3805475,28.50629746,7.07841116,109.7958389,0.612929293,1.272525253,364.6720132,1,0,41045.0,9883.0,4467.3,20.85,99.46825355,30.5,1135.6,,,23.0638,0
2015/5/6,1131,19,2015,5,6,157.8087599,40.71073396,7.30218704,109.7958389,6.588282828,0.612929293,366.073949,1,0,40883.0,15722.0,6053.9,20.625,99.47092327,30.78,1469.0,,,23.7064,0
2015/5/7,1132,19,2015,5,7,169.5461076,52.41239314,7.33787553,109.7958389,8.81979798,6.588282828,365.2033444,1,0,41785.0,1307.0,6789.9,20.3,99.4736071,31.03,1469.0,,,23.3576,0
2015/5/8,1133,19,2015,5,8,154.5614799,37.85325709,6.91238389,109.7958389,6.357777778,8.81979798,369.0097575,1,0,40379.0,6169.0,7338.6,20.35,99.47630499,31.29,1249.0,,,23.4511,0
2015/5/9,1134,19,2015,5,9,138.035277,22.33765492,5.90178312,109.7958389,5.006666667,6.357777778,367.6973824,0,0,37177.0,14831.0,4736.7,20.35,99.47901689,31.66,915.2,,,22.7141,1
2015/5/10,1135,19,2015,5,10,140.6232231,25.23270396,5.59468019,109.7958389,7.405858586,5.006666667,367.0760736,0,0,38953.0,5464.0,7558.4,20.35,99.48174278,32.63,859.9,,,22.4832,1
2015/5/11,1136,20,2015,5,11,157.3732078,40.30579504,7.27157381,109.7958389,3.214545455,7.405858586,363.436849,1,0,41530.0,7623.0,7876.6,21.075,99.48448259,32.96,1116.8,,,23.5835,0
2015/5/12,1137,20,2015,5,12,135.0431793,17.4964086,7.7509318,109.7958389,1.024242424,3.214545455,361.8090622,1,0,41492.0,11143.0,6717.5,21.075,99.4872363,33.27,1212.7,,,23.3717,0
2015/5/13,1138,20,2015,5,13,148.3687613,30.58891343,7.98400893,109.7958389,5.422020202,1.024242424,362.267446,1,0,41402.0,6358.0,7396.2,20.825,99.49000385,33.58,1207.4,,,23.1629,0
2015/5/14,1139,20,2015,5,14,140.5662177,24.5785585,6.19182029,109.7958389,7.73010101,5.422020202,351.3522217,0,0,42177.0,2480.0,6058.9,20.7,99.49278521,33.92,1233.0,,,23.3671,1
2015/5/15,1140,20,2015,5,15,148.3043883,31.34183702,7.16671235,109.7958389,8.630707071,7.73010101,364.2610966,1,0,39663.0,2358.0,6077.8,20.475,99.49558033,34.23,1222.4,,,23.3162,0
2015/5/16,1141,20,2015,5,16,153.2960769,36.75376001,6.74647794,109.7958389,8.922020202,8.630707071,354.9712874,0,0,38348.0,11888.0,5757.5,20.475,99.49838917,34.6,1103.6,,,22.8192,1
2015/5/17,1142,20,2015,5,17,141.8754977,26.04343224,6.03622659,109.7958389,8.521818182,8.922020202,365.4721042,0,0,41532.0,5193.0,6228.2,20.475,99.50121168,34.99,1075.3,,,20.6802,1
2015/5/18,1143,21,2015,5,18,147.9063385,30.91527686,7.1952227,109.7958389,5.326868687,8.521818182,358.6867522,1,0,42415.0,10903.0,7587.4,21.025,99.50404782,35.3,1427.0,,,23.079,0
2015/5/19,1144,21,2015,5,19,162.0082533,44.45019972,7.76221462,109.7958389,7.541414141,5.326868687,362.218554,1,0,44104.0,4951.0,5212.5,21.0,99.50689756,35.57,1395.8,,,22.238,0
2015/5/20,1145,21,2015,5,20,168.108335,50.11150518,8.20099086,109.7958389,10.53171717,7.541414141,358.1424086,1,0,43420.0,4274.0,4395.5,20.875,99.50976084,35.8,1285.0,,,22.3909,0
2015/5/21,1146,21,2015,5,21,187.9717777,70.46951146,7.70642735,109.7958389,10.31333333,10.53171717,356.9857987,1,0,43918.0,1970.0,5846.6,20.8,99.51263762,36.04,1267.8,,,22.666,0
2015/5/22,1147,21,2015,5,22,154.9331451,38.24134104,6.89596517,109.7958389,8.027878788,10.31333333,357.2509472,1,0,44644.0,2234.0,7374.6,20.65,99.51552786,36.34,1256.2,,,22.0745,0
2015/5/23,1148,21,2015,5,23,137.3036246,21.43399018,6.07379554,109.7958389,6.660606061,8.027878788,358.4039366,0,0,41348.0,2762.0,4991.6,20.65,99.51843151,36.72,1050.3,,,21.1991,1
2015/5/24,1149,21,2015,5,24,123.7918321,7.57067118,6.42532204,109.7958389,6.089090909,6.660606061,358.101496,0,0,40897.0,1813.0,5969.5,20.65,99.52134854,37.11,1063.0,,,18.12,1
2015/5/25,1150,22,2015,5,25,127.4757255,11.5216519,6.15823469,109.7958389,6.879393939,6.089090909,358.9722488,0,0,43673.0,2614.0,4724.8,20.65,99.5242789,37.41,1338.0,,,20.5813,1
2015/5/26,1151,22,2015,5,26,166.4761612,49.12971106,7.55061123,109.7958389,9.579393939,6.879393939,353.9725106,1,0,45509.0,7364.0,4604.0,20.85,99.52722255,37.7,1419.0,,,21.5633,0
2015/5/27,1152,22,2015,5,27,163.7390018,46.03609144,7.90707144,109.7958389,10.15252525,9.579393939,353.4302361,1,0,45963.0,6053.0,4913.1,20.7,99.53017944,37.97,1407.6,,,20.8827,0
2015/5/28,1153,22,2015,5,28,158.9615913,42.42267147,6.74308096,109.7958389,7.497777778,10.15252525,354.2814737,1,0,44674.0,12226.0,6901.9,21.0,99.53314953,38.25,1342.2,,,20.8792,0
2015/5/29,1154,22,2015,5,29,153.8002483,37.09121668,6.91319269,109.7958389,5.98969697,7.497777778,358.6854333,1,0,44228.0,10464.0,6149.7,20.75,99.53613278,38.56,1403.6,,,20.6452,0
2015/5/30,1155,22,2015,5,30,147.3781488,31.30510007,6.27720978,109.7958389,8.57030303,5.98969697,364.313487,0,0,41731.0,4902.0,5864.8,20.75,99.53912915,38.94,1299.8,,,20.1786,1
2015/5/31,1156,22,2015,5,31,142.2975014,26.70967453,5.79198796,109.7958389,5.301212121,8.57030303,361.7126166,0,0,38445.0,10937.0,6478.0,20.75,99.54213858,39.34,1269.2,,,17.9122,1
2015/6/1,1157,23,2015,6,1,147.6358127,41.13874657,7.07687443,99.42019174,5.234215886,5.301212121,363.2074153,1,0,43379.0,5415.0,5503.0,20.575,100.0,39.63,1245.6,,,22.9678,0
2015/6/2,1158,23,2015,6,2,136.5744103,30.50639447,6.64782406,99.42019174,0.874949084,5.234215886,359.1147347,1,0,43356.0,20309.0,6431.5,20.65,99.5481965,39.95,1195.5,,,19.9021,0
2015/6/3,1159,23,2015,6,3,130.6813386,24.550964,6.71018286,99.42019174,0.978004073,0.874949084,355.5905022,1,0,45254.0,3867.0,7404.4,20.475,99.55124489,40.26,1243.2,,,22.8729,0
2015/6/4,1160,23,2015,6,4,121.2289079,15.48443396,6.32428218,99.42019174,2.004887984,0.978004073,353.2975984,1,0,44121.0,8527.0,9095.7,20.525,99.55430619,40.59,1326.4,,,22.8651,0
2015/6/5,1161,23,2015,6,5,109.5760418,3.80534235,6.35050766,99.42019174,0.136456212,2.004887984,349.0678252,1,0,43056.0,11124.0,9017.5,20.53,99.55738034,40.93,1278.0,,,22.2829,0
2015/6/6,1162,23,2015,6,6,98.23610071,-6.22846089,5.04436986,99.42019174,0.094501018,0.136456212,347.4796668,0,0,40673.0,6964.0,7542.1,20.53,99.5604673,41.33,919.1,,,22.1233,1
2015/6/7,1163,23,2015,6,7,114.1278156,9.49748956,5.21013427,99.42019174,1.633197556,0.094501018,342.8682072,0,0,40710.0,6118.0,7774.6,20.53,99.56356703,41.72,968.4,,,20.548,1
2015/6/8,1164,24,2015,6,8,138.9018152,31.87391064,7.60771281,99.42019174,5.422199593,1.633197556,341.8483878,1,0,43338.0,7729.0,4959.8,21.1,99.56667949,42.05,1199.3,,,23.2403,0
2015/6/9,1165,24,2015,6,9,144.3820994,35.67946481,9.28244287,99.42019174,7.416293279,5.422199593,348.0196958,1,0,42407.0,4007.0,4078.1,20.725,99.56980464,42.34,1259.6,,,23.1724,0
2015/6/10,1166,24,2015,6,10,127.8231599,19.27466316,9.12830502,99.42019174,3.411608961,7.416293279,347.4798446,1,0,44178.0,3887.0,5975.0,20.825,99.57294242,42.64,1156.7,,,22.7358,0
2015/6/11,1167,24,2015,6,11,134.1321523,25.5890745,9.12288604,99.42019174,1.237678208,3.411608961,347.7108243,1,0,44408.0,3928.0,7179.9,20.325,99.5760928,42.96,1245.0,,,22.9813,0
2015/6/12,1168,24,2015,6,12,110.9942991,2.73025873,8.84384861,99.42019174,0.111405295,1.237678208,344.5873194,1,0,43017.0,3874.0,8325.6,20.425,99.57925574,43.31,1233.7,,,23.1643,0
2015/6/13,1169,24,2015,6,13,103.8543094,-2.37573006,6.80984775,99.42019174,0.081873727,0.111405295,344.7682626,0,0,41423.0,4480.0,5972.7,20.425,99.58243119,43.69,935.1,,,22.2101,1
2015/6/14,1170,24,2015,6,14,109.1932576,2.88243884,6.89062706,99.42019174,1.106720978,0.081873727,342.3147305,0,0,41194.0,3883.0,6922.8,20.425,99.58561911,44.1,891.0,,,20.0693,1
2015/6/15,1171,25,2015,6,15,124.368331,16.15546773,8.79267153,99.42019174,3.865173116,1.106720978,338.7187685,1,0,44117.0,3721.5,5545.7,20.55,99.58881945,44.39,1038.7,,,22.5899,0
2015/6/16,1172,25,2015,6,16,151.444812,43.38513625,8.63948402,99.42019174,6.086761711,3.865173116,342.4255656,1,0,44049.0,3560.0,5746.6,20.525,99.59203218,44.66,1103.6,,,22.5499,0
2015/6/17,1173,25,2015,6,17,136.8315708,28.47144449,8.93993454,99.42019174,5.018940937,6.086761711,344.6518783,1,0,40344.0,3559.0,8036.0,20.525,99.59525724,44.96,1209.5,,,21.9026,0
2015/6/18,1174,25,2015,6,18,134.104536,25.94652991,8.73781439,99.42019174,4.382281059,5.018940937,345.8240977,1,0,41691.0,9689.0,3654.7,20.525,99.5984946,45.28,1051.2,,,22.5144,0
2015/6/19,1175,25,2015,6,19,147.1919658,39.31847678,8.45329731,99.42019174,8.12586558,4.382281059,352.5456709,1,0,43505.0,7721.0,4361.0,20.65,99.60174422,45.58,995.7,,,22.0207,0
2015/6/20,1176,25,2015,6,20,129.9522098,23.71394071,6.81807733,99.42019174,8.488798371,8.12586558,354.7691172,0,0,43640.0,3222.0,4481.9,20.65,99.60500604,45.92,902.2,,,20.6532,1
2015/6/21,1177,25,2015,6,21,120.5892615,14.54870461,6.62036516,99.42019174,6.653156823,8.488798371,361.6452886,0,0,41852.0,5979.0,4484.9,20.65,99.60828004,46.29,915.1,,,18.5981,1
2015/6/22,1178,26,2015,6,22,150.3772706,41.63805781,9.31902104,99.42019174,6.9299389,6.653156823,352.7856821,1,0,44453.0,3350.0,3791.0,21.13,99.61156615,46.58,1043.4,,,20.4846,0
2015/6/23,1179,26,2015,6,23,152.4790519,44.39137131,8.66748887,99.42019174,8.5,6.9299389,354.7600387,1,0,44238.0,10540.0,5271.7,21.05,99.61486435,46.86,1284.5,,,21.3566,0
2015/6/24,1180,26,2015,6,24,147.9302788,39.79649638,8.7135907,99.42019174,6.896130346,8.5,363.0483036,1,0,44025.0,4490.0,5534.8,20.925,99.61817458,47.12,1100.4,,,21.4736,0
2015/6/25,1181,26,2015,6,25,137.7270431,29.55741039,8.74944095,99.42019174,1.243584521,6.896130346,361.3209499,1,0,44813.0,664.0,7331.5,20.95,99.62149681,47.44,1340.5,,,21.0963,0
2015/6/26,1182,26,2015,6,26,121.454611,14.29052405,7.7438952,99.42019174,0.211201629,1.243584521,358.2306463,1,0,44719.0,2154.0,6579.5,20.65,99.62483099,47.81,1370.2,,,21.5449,0
2015/6/27,1183,26,2015,6,27,109.0068987,4.02144699,5.56525994,99.42019174,0.331364562,0.211201629,360.1826976,0,0,42131.0,6939.0,4687.6,20.65,99.62817708,48.22,997.6,,,21.1579,1
2015/6/28,1184,26,2015,6,28,102.8111496,-1.9160914,5.30704922,99.42019174,0.39389002,0.331364562,357.8705882,0,0,41649.0,1956.0,7755.7,20.65,99.63153504,48.66,1069.8,,,18.9552,1
2015/6/29,1185,27,2015,6,29,114.1424698,7.12419006,7.59808804,99.42019174,0.105702648,0.39389002,357.1973505,1,0,44974.0,2652.0,7589.7,20.675,99.63490482,49.06,1276.6,,,22.0942,0
2015/6/30,1186,27,2015,6,30,127.7812585,20.29328594,8.06778082,99.42019174,0.086558045,0.105702648,356.6702504,1,0,43904.0,5635.0,8666.0,20.75,99.63828638,49.44,1275.6,,,20.6461,0
2015/7/1,1187,27,2015,7,1,114.7925554,8.64178685,8.76885225,97.38191631,0.034826884,0.086558045,366.1946602,1,0,43538.0,5432.0,9076.2,20.75,101.3,49.76,1012.5,,,23.283,0
2015/7/2,1188,27,2015,7,2,113.7613693,7.48974521,8.8897078,97.38191631,0.036659878,0.034826884,369.8705024,1,0,44578.0,8570.0,8873.4,21.2,99.64508466,50.13,1106.0,,,23.686,0
2015/7/3,1189,27,2015,7,3,115.602367,4.12467284,14.09577783,97.38191631,0.036659878,0.036659878,374.1769167,1,0,43445.0,3424.0,7894.4,21.18,99.64850129,50.55,1091.6,,,23.9361,0
2015/7/4,1190,27,2015,7,4,103.5204603,-1.82661983,7.96516379,97.38191631,0.030549898,0.036659878,373.9120083,0,0,42868.0,5391.0,8177.6,21.18,99.65192954,51.01,963.4,,,23.6286,1
2015/7/5,1191,27,2015,7,5,96.83628844,-7.72724244,7.18161457,97.38191631,0.015478615,0.030549898,374.2483601,0,0,42227.0,9881.0,7274.8,21.18,99.65536935,51.48,930.5,,,22.784,1
2015/7/6,1192,28,2015,7,6,113.7360688,5.92498715,10.42916538,97.38191631,0.06293279,0.015478615,375.1608702,1,0,44272.0,1792.0,7943.5,21.0,99.65882067,51.86,1275.7,,,24.1345,0
2015/7/7,1193,28,2015,7,7,117.0556351,8.54416946,11.12954932,97.38191631,0.026680244,0.06293279,355.4298837,1,0,44403.0,10904.0,7684.8,20.85,99.66228348,52.18,1349.7,,,24.2672,0
2015/7/8,1194,28,2015,7,8,116.0776567,11.00306275,7.69267768,97.38191631,0.63808554,0.026680244,378.8853163,1,0,46181.0,15666.0,5299.8,20.85,99.66575772,52.53,1227.8,,,23.8582,0
2015/7/9,1195,28,2015,7,9,127.9053355,22.16382181,8.35959735,97.38191631,4.354378819,0.63808554,382.4981697,1,0,46188.0,14282.0,5737.3,21.125,99.66924336,52.84,1175.3,,,24.1701,0
2015/7/10,1196,28,2015,7,10,129.9515035,24.19541118,8.37417605,97.38191631,3.955397149,4.354378819,381.8933487,1,0,46814.0,2492.0,8373.7,20.975,99.67274034,53.25,1227.7,,,23.7626,0
2015/7/11,1197,28,2015,7,11,105.2547048,0.69970685,7.17308168,97.38191631,0.515274949,3.955397149,380.2299196,0,0,45665.0,2359.0,8081.3,20.975,99.67624862,53.71,925.3,,,21.7617,1
2015/7/12,1198,28,2015,7,12,103.7351457,-0.59712787,6.95035724,97.38191631,0.223828921,0.515274949,378.60878,0,0,46941.0,5924.0,5872.4,20.975,99.67976817,54.17,943.3,,,21.227,1
2015/7/13,1199,29,2015,7,13,117.5998762,12.15632594,8.06163391,97.38191631,0.652545825,0.223828921,383.7797822,1,0,47368.0,4313.0,3153.5,21.1,99.68329894,54.57,1130.2,,,19.7063,0
2015/7/14,1200,29,2015,7,14,127.2252495,21.70937196,8.13396122,97.38191631,0.263543788,0.652545825,382.7177648,1,0,48328.0,3388.0,4524.3,21.2,99.68684089,54.97,1235.7,,,22.9671,0
2015/7/15,1201,29,2015,7,15,123.942699,12.85765904,13.70312364,97.38191631,0.157637475,0.263543788,383.3110638,1,0,47980.0,1827.0,6775.8,21.38,99.69039397,55.34,1261.7,,,23.8239,0
2015/7/16,1202,29,2015,7,16,124.0312107,13.72211725,12.92717717,97.38191631,0.070264766,0.157637475,379.8618531,1,0,47215.0,3224.0,7646.4,21.2,99.69395814,55.71,1284.5,,,23.822,0
2015/7/17,1203,29,2015,7,17,110.9860943,5.32117443,8.2830036,97.38191631,0.038696538,0.070264766,359.3271129,1,0,46153.0,6477.0,7019.8,21.275,99.69753335,56.12,1343.2,,,23.8922,0
2015/7/18,1204,29,2015,7,18,98.03738186,-6.91229233,7.56775788,97.38191631,0.039307536,0.038696538,379.3688432,0,0,42217.0,2960.0,6191.7,21.275,99.70111957,56.6,1068.5,,,23.9196,1
2015/7/19,1205,29,2015,7,19,100.5890668,-3.79610254,7.00325304,97.38191631,1.058044807,0.039307536,379.9081254,0,0,42460.0,9166.0,4532.5,21.275,99.70471675,57.09,1042.2,,,23.1292,1
2015/7/20,1206,30,2015,7,20,120.1589276,7.14017848,15.63683279,97.38191631,0.13095723,1.058044807,382.2891209,1,0,44556.0,3032.0,6063.9,21.225,99.70832485,57.49,1339.1,,,24.1217,0
2015/7/21,1207,30,2015,7,21,117.7126511,3.94405973,16.3866751,97.38191631,0.038492872,0.13095723,382.7058385,1,0,44674.0,993.0,7195.6,20.85,99.71194382,57.86,1440.7,,,24.2042,0
2015/7/22,1208,30,2015,7,22,125.7887879,10.91427815,17.49259344,97.38191631,0.035641548,0.038492872,371.6891866,1,0,42959.0,4521.0,6900.0,20.8,99.71557363,58.2,1391.6,,,23.4348,0
2015/7/23,1209,30,2015,7,23,127.5517274,11.93342113,18.23638994,97.38191631,0.199592668,0.035641548,377.2124174,1,0,45039.0,1560.0,5538.7,20.6,99.71921422,58.55,1221.2,,,22.9265,0
2015/7/24,1210,30,2015,7,24,115.0592887,4.805942,12.87143035,97.38191631,0.053564155,0.199592668,378.6414639,1,0,43828.0,11178.0,7049.0,20.7,99.72286556,58.95,1096.8,,,22.979,0
2015/7/25,1211,30,2015,7,25,104.4243241,-0.70437893,7.74678668,97.38191631,0.651323829,0.053564155,378.4314921,0,0,41755.0,25093.0,5649.7,20.7,99.7265276,59.41,776.7,,,22.1961,1
2015/7/26,1212,30,2015,7,26,107.6251974,3.06502307,7.17825803,97.38191631,2.033197556,0.651323829,381.0011858,0,0,43747.0,3219.0,7389.4,20.7,99.7302003,59.88,774.9,,,20.8946,1
2015/7/27,1213,31,2015,7,27,117.7309633,13.00825972,7.34078722,97.38191631,1.086150713,2.033197556,382.1725166,1,0,45598.0,15380.0,4745.7,20.675,99.73388362,60.31,935.2,,,21.9176,0
2015/7/28,1214,31,2015,7,28,133.569837,27.3271276,8.86079306,97.38191631,1.153156823,1.086150713,384.9237954,1,0,47382.0,10726.0,5126.6,20.85,99.73757751,60.72,945.0,,,21.301,0
2015/7/29,1215,31,2015,7,29,139.5561158,31.21838126,10.95581819,97.38191631,4.765784114,1.153156823,384.7865414,1,0,46778.0,20159.0,4946.9,20.9,99.74128193,61.11,981.3,,,19.8639,0
2015/7/30,1216,31,2015,7,30,146.6670875,39.5152014,9.76996978,97.38191631,5.003462322,4.765784114,385.4845942,1,0,46901.0,11521.0,6313.0,21.275,99.74499683,61.49,925.6,,,19.7826,0
2015/7/31,1217,31,2015,7,31,117.1702631,11.91186838,7.87647842,97.38191631,4.52688391,5.003462322,381.3027599,1,0,47432.0,3144.0,7844.6,20.65,99.74872218,61.89,851.2,,,21.4414,0
2015/8/1,1218,31,2015,8,1,110.5305764,4.22497254,7.63266441,98.67293944,0.932113821,4.52688391,377.8838734,0,0,44001.0,6084.0,6570.7,20.65,99.4,62.35,1004.3,,,17.4434,1
2015/8/2,1219,31,2015,8,2,98.11509344,-7.68108513,7.12323913,98.67293944,0.110772358,0.932113821,379.8455579,0,0,43786.0,5243.0,7659.8,20.65,99.75620405,62.84,938.7,,,14.8475,1
2015/8/3,1220,32,2015,8,3,108.1755484,1.76953147,7.73307745,98.67293944,0.058739837,0.110772358,380.4025748,1,0,44709.0,7402.0,8475.3,20.7,99.75996047,63.29,981.6,,,21.8968,0
2015/8/4,1221,32,2015,8,4,118.9308581,11.77358348,8.48433517,98.67293944,0.055894309,0.058739837,355.333313,1,0,44094.0,7300.0,5829.2,20.3,99.76372717,63.7,1082.0,,,22.7977,0
2015/8/5,1222,32,2015,8,5,123.6131165,17.8876072,7.05256987,98.67293944,0.066666667,0.055894309,354.0565639,1,0,43751.0,6332.0,8117.0,20.5,99.76750409,64.1,1174.5,,,22.7079,0
2015/8/6,1223,32,2015,8,6,102.6521486,-3.838914,7.8181232,98.67293944,0.03495935,0.066666667,356.8257263,1,0,45024.0,4795.0,7941.7,20.7,99.7712912,64.51,1206.0,,,22.5958,0
2015/8/7,1224,32,2015,8,7,98.7403384,-7.75567817,7.82307713,98.67293944,0.030284553,0.03495935,363.0838946,1,0,44382.0,4528.0,7348.6,20.1,99.77508845,64.86,1257.2,,,21.2748,0
